[peak]id_number	mz	rtime	apex(scan number)	[EmpCpd]interim_id            	[EmpCpd]ion_relation	neutral_formula	neutral_formula_mass            	name_1st_guess	matched_DB_shorts	matched_DB_records
F1582	209.09216099977493	33.330274239000005	86	kp1304_167.0583	M0,ACN	None	167.05831661769693	3-Methoxyanthranilate	(HMDB0060374$3-Methoxyanthranilate;HMDB0001545$Pyridoxal;HMDB0004290$Isopyridoxal;HMDB0034887$3alpha,4,5,7alpha-Tetrahydro-5-hydroxy-1H-isoindole-1,3(2H)-dione;HMDB0034889$3alpha,4,7,7alpha-Tetrahydro-4-hydroxy-1H-isoindole-1,3(2H)-dione;HMDB0240370$2-Hydroxy-N-(2-hydroxyphenyl)acetamide)	('C8H9NO3_167.058243', '', 1)
F7717	386.0435676574707	242.838321552	635	kp1305_318.7067	M0,ACN	None	318.70669985547966			
F4931	345.0179785490036	243.2208911359998	636	kp1305_318.7067	M0,M+H+	None	318.70669985547966			
F3564	307.0628137588501	243.60399761599982	637	kp1305_318.7067	M0,K/H	None	318.70669985547966			
F1629	266.0360862016678	243.60399761599982	637	kp1306_224.0022	M0,ACN	None	224.00217086026018			
F7791	225.00935745239258	243.2208911359998	636	kp1306_224.0022	M0,M+H+	None	224.00217086026018			
F1630	168.1019402742386	17.261245183999982	44	kp1307_167.0947	M0,M+H+	None	167.09467917630022	4-Hydroxynorephedrine	(HMDB0060592$4-Hydroxynorephedrine;HMDB0060807$a-Methyldopamine;HMDB0062266$1-(3-Pyridinyl)-1,4-butanediol;HMDB0062811$D-synephrine;HMDB0000022$3-Methoxytyramine;HMDB0002182$Phenylephrine;HMDB0004826$p-Synephrine;HMDB0012162$4-Methoxytyramine;HMDB0014748$Metaraminol;HMDB0015165$Ethinamate;HMDB0032020$Epinine;HMDB0038869$Norpandamarilactonine A;HMDB0039837$2-(2-Furanyl)-3-piperidinol)	('C9H13NO2_167.094629', '', 1)
F1602	209.12852001190186	17.634313135999978	45	kp1307_167.0947	M0,ACN	None	167.09467917630022	4-Hydroxynorephedrine	(HMDB0060592$4-Hydroxynorephedrine;HMDB0060807$a-Methyldopamine;HMDB0062266$1-(3-Pyridinyl)-1,4-butanediol;HMDB0062811$D-synephrine;HMDB0000022$3-Methoxytyramine;HMDB0002182$Phenylephrine;HMDB0004826$p-Synephrine;HMDB0012162$4-Methoxytyramine;HMDB0014748$Metaraminol;HMDB0015165$Ethinamate;HMDB0032020$Epinine;HMDB0038869$Norpandamarilactonine A;HMDB0039837$2-(2-Furanyl)-3-piperidinol)	('C9H13NO2_167.094629', '', 1)
F1636	168.1019402742386	133.763257344	349	kp1308_167.0947	M0,M+H+	None	167.09467917630022	4-Hydroxynorephedrine	(HMDB0060592$4-Hydroxynorephedrine;HMDB0060807$a-Methyldopamine;HMDB0062266$1-(3-Pyridinyl)-1,4-butanediol;HMDB0062811$D-synephrine;HMDB0000022$3-Methoxytyramine;HMDB0002182$Phenylephrine;HMDB0004826$p-Synephrine;HMDB0012162$4-Methoxytyramine;HMDB0014748$Metaraminol;HMDB0015165$Ethinamate;HMDB0032020$Epinine;HMDB0038869$Norpandamarilactonine A;HMDB0039837$2-(2-Furanyl)-3-piperidinol)	('C9H13NO2_167.094629', '', 1)
F1603	209.12852001190186	133.3695798400002	348	kp1308_167.0947	M0,ACN	None	167.09467917630022	4-Hydroxynorephedrine	(HMDB0060592$4-Hydroxynorephedrine;HMDB0060807$a-Methyldopamine;HMDB0062266$1-(3-Pyridinyl)-1,4-butanediol;HMDB0062811$D-synephrine;HMDB0000022$3-Methoxytyramine;HMDB0002182$Phenylephrine;HMDB0004826$p-Synephrine;HMDB0012162$4-Methoxytyramine;HMDB0014748$Metaraminol;HMDB0015165$Ethinamate;HMDB0032020$Epinine;HMDB0038869$Norpandamarilactonine A;HMDB0039837$2-(2-Furanyl)-3-piperidinol)	('C9H13NO2_167.094629', '', 1)
F6769	288.08668518066406	17.634313135999978	45	kp1309_265.0978	M0,Na/H	None	265.0978342943956			
F1666	266.1055363416672	17.634313135999978	45	kp1309_265.0978	M0,M+H+	None	265.0978342943956			
F868	250.19146728515625	18.376167168000002	47	kp1310_208.1576	M0,M+H+	None	208.15764605971646			
F8396	209.16492676734924	17.634313135999978	45	kp1310_208.1576	M0,ACN	None	208.15764605971646			
F1344	165.1022081375122	18.00544076800002	46	kp1311_123.0684	M0,ACN	None	123.06837849273076	p-Anisidine	(HMDB0029300$p-Anisidine;HMDB0032492$2-Propionylpyrrole;HMDB0032578$4-Hydroxybenzylamine;HMDB0036058$1-Ethyl-1H-pyrrole-2-carboxaldehyde;HMDB0040360$2-Acetyl-1-methylpyrrole)	('C7H9NO_123.068414', '', 1)
F1698	124.07565078139305	17.634313135999978	45	kp1311_123.0684	M0,M+H+	None	123.06837849273076	p-Anisidine	(HMDB0029300$p-Anisidine;HMDB0032492$2-Propionylpyrrole;HMDB0032578$4-Hydroxybenzylamine;HMDB0036058$1-Ethyl-1H-pyrrole-2-carboxaldehyde;HMDB0040360$2-Acetyl-1-methylpyrrole)	('C7H9NO_123.068414', '', 1)
F1701	124.07565078139305	115.09811828800021	300	kp1312_123.0684	M0,M+H+	None	123.06837849273076	p-Anisidine	(HMDB0029300$p-Anisidine;HMDB0032492$2-Propionylpyrrole;HMDB0032578$4-Hydroxybenzylamine;HMDB0036058$1-Ethyl-1H-pyrrole-2-carboxaldehyde;HMDB0040360$2-Acetyl-1-methylpyrrole)	('C7H9NO_123.068414', '', 1)
F1345	165.1022081375122	115.4805356800002	301	kp1312_123.0684	M0,ACN	None	123.06837849273076	p-Anisidine	(HMDB0029300$p-Anisidine;HMDB0032492$2-Propionylpyrrole;HMDB0032578$4-Hydroxybenzylamine;HMDB0036058$1-Ethyl-1H-pyrrole-2-carboxaldehyde;HMDB0040360$2-Acetyl-1-methylpyrrole)	('C7H9NO_123.068414', '', 1)
F1478	167.01286152005196	262.3181275039998	686	kp1313_124.979	M0,ACN	None	124.97899611243552			
F1741	125.98623263835907	262.69983455899984	687	kp1313_124.979	M0,M+H+	None	124.97899611243552			
F8312	307.0441589355469	103.4030090239998	270	kp1314_268.0809	M0,M+H+	None	268.08093892092353	Inosine	(HMDB0000195$Inosine;HMDB0000481$Allopurinol riboside;HMDB0003040$Arabinosylhypoxanthine)	('C10H12N4O5_268.08077', '', 1)
F1776	269.0881538391113	103.4030090239998	270	kp1314_268.0809	M0,K/H	None	268.08093892092353	Inosine	(HMDB0000195$Inosine;HMDB0000481$Allopurinol riboside;HMDB0003040$Arabinosylhypoxanthine)	('C10H12N4O5_268.08077', '', 1)
F2853	291.1070899963379	170.7237366550002	446	kp1315_268.1175	M0,Na/H	None	268.11753076847094	Acetylcarnosine	(HMDB0012881$Acetylcarnosine;HMDB0014524$Dexrazoxane;HMDB0014692$Pentostatin;HMDB0028865$Hydroxyprolyl-Histidine;HMDB0028886$Histidylhydroxyproline)	('C11H16N4O4_268.117155', '', 1)
F1778	269.124524474144	170.342576511	445	kp1315_268.1175	M0,M+H+	None	268.11753076847094	Acetylcarnosine	(HMDB0012881$Acetylcarnosine;HMDB0014524$Dexrazoxane;HMDB0014692$Pentostatin;HMDB0028865$Hydroxyprolyl-Histidine;HMDB0028886$Histidylhydroxyproline)	('C11H16N4O4_268.117155', '', 1)
F1779	169.16993606090546	12.72045395200002	32	kp1316_168.1627	M0,M+H+	None	168.1627032155687			
F7623	210.19657230377197	13.100960607000001	33	kp1316_168.1627	M0,ACN	None	168.1627032155687			
F7624	210.19657230377197	18.376167168000002	47	kp1317_168.1627	M0,M+H+	None	168.16270321571523			
F1780	169.16993606090546	19.138889808	49	kp1317_168.1627	M0,ACN	None	168.16270321571523			
F1819	211.18056654930115	18.00544076800002	46	kp1318_169.1467	M0,M+H+	None	169.14670431578065			
F1897	170.15394401550293	17.261245183999982	44	kp1318_169.1467	M0,ACN	None	169.14670431578065			
F1844	211.99331337213516	37.56680287999998	97	kp1319_210.986	M0,M+H+	None	210.98603481003587			
F990	253.0198581814766	35.635599616000015	92	kp1319_210.986	M0,ACN	None	210.98603481003587			
F1847	126.09132072329521	22.95194303899998	59	kp1320_125.0841	M0,M+H+	None	125.08405841841532	6-Acetyl-1,2,3,4-tetrahydropyridine	(HMDB0030345$6-Acetyl-1,2,3,4-tetrahydropyridine;HMDB0034883$3,4-Dihydro-5-propanoyl-2H-pyrrole;HMDB0037853$2-Methyl-4-propyloxazole;HMDB0037854$4-Methyl-2-propyloxazole;HMDB0037860$2-Methyl-5-propyloxazole;HMDB0037861$5-Methyl-2-propyloxazole;HMDB0037865$2-Ethyl-4,5-dimethyloxazole;HMDB0037866$4-Ethyl-2,5-dimethyloxazole;HMDB0037867$5-Ethyl-2,4-dimethyloxazole;HMDB0038288$4-Butyloxazole;HMDB0038289$5-Butyloxazole;HMDB0039583$2-Ethyl-5-imino-1-cyclopenten-1-ol)	('C7H11NO_125.084064', '', 1)
F1557	167.11789804697037	23.323117551	60	kp1320_125.0841	M0,ACN	None	125.08405841841532	6-Acetyl-1,2,3,4-tetrahydropyridine	(HMDB0030345$6-Acetyl-1,2,3,4-tetrahydropyridine;HMDB0034883$3,4-Dihydro-5-propanoyl-2H-pyrrole;HMDB0037853$2-Methyl-4-propyloxazole;HMDB0037854$4-Methyl-2-propyloxazole;HMDB0037860$2-Methyl-5-propyloxazole;HMDB0037861$5-Methyl-2-propyloxazole;HMDB0037865$2-Ethyl-4,5-dimethyloxazole;HMDB0037866$4-Ethyl-2,5-dimethyloxazole;HMDB0037867$5-Ethyl-2,4-dimethyloxazole;HMDB0038288$4-Butyloxazole;HMDB0038289$5-Butyloxazole;HMDB0039583$2-Ethyl-5-imino-1-cyclopenten-1-ol)	('C7H11NO_125.084064', '', 1)
F1852	170.11758065223694	16.89020167999998	43	kp1321_169.1103	M0,M+H+	None	169.11034375378435	Homoarecoline	(HMDB0038321$Homoarecoline)	('C9H15NO2_169.110279', '', 1)
F1796	211.14420878887177	17.634313135999978	45	kp1321_169.1103	M0,ACN	None	169.11034375378435	Homoarecoline	(HMDB0038321$Homoarecoline)	('C9H15NO2_169.110279', '', 1)
F1853	170.11758065223694	113.18946238399981	295	kp1322_169.1104	M0,M+H+	None	169.11040165792005	Homoarecoline	(HMDB0038321$Homoarecoline)	('C9H15NO2_169.110279', '', 1)
F1428	206.09447559714317	112.8083034400002	294	kp1322_169.1104	M0,HCl	None	169.11040165792005	Homoarecoline	(HMDB0038321$Homoarecoline)	('C9H15NO2_169.110279', '', 1)
F1801	211.14420878887177	136.82707824	357	kp1323_169.1103	M0,ACN	None	169.11034375378435	Homoarecoline	(HMDB0038321$Homoarecoline)	('C9H15NO2_169.110279', '', 1)
F1856	170.11758065223694	136.4460962080002	356	kp1323_169.1103	M0,M+H+	None	169.11034375378435	Homoarecoline	(HMDB0038321$Homoarecoline)	('C9H15NO2_169.110279', '', 1)
F1915	272.2584648132324	16.89020167999998	43	kp1324_271.2512	M0,M+H+	None	271.2512313122446			
F3769	313.28509974479675	18.376167168000002	47	kp1324_271.2512	M0,ACN	None	271.2512313122446			
F1925	127.08658176660538	18.757312656	48	kp1325_126.0793	M0,M+H+	None	126.07932683774774			
F1658	168.11317384243011	17.634313135999978	45	kp1325_126.0793	M0,ACN	None	126.07932683774774			
F1659	168.11317384243011	27.93238087900002	72	kp1326_126.0793	M0,ACN	None	126.07932683774774			
F1926	127.08658176660538	26.75389870300002	69	kp1326_126.0793	M0,M+H+	None	126.07932683774774			
F8118	279.0292434692383	151.5615967999998	396	kp1327_278.0221	M0,M+H+	None	278.02209667879504			
F3971	316.9853848218918	151.5615967999998	396	kp1327_278.0221	M0,K/H	None	278.02209667879504			
F2949	295.00285172462463	151.5615967999998	396	kp1328_272.0136	M0,Na/H	None	272.01359558637637			
F1927	273.0208923816681	152.33527128	398	kp1328_272.0136	M0,M+H+	None	272.01359558637637			
F1077	254.01803398132324	5.472928591999998	13	kp1329_211.9844	M0,ACN	None	211.98436284014528			
F1930	212.99179363250732	5.472928591999998	13	kp1329_211.9844	M0,M+H+	None	211.98436284014528			
F1078	254.01803398132324	11.57872539199998	29	kp1330_211.9844	M0,ACN	None	211.98436284014528			
F1931	212.99179363250732	9.67396726300002	24	kp1330_211.9844	M0,M+H+	None	211.98436284014528			
F1079	254.01803398132324	17.261245183999982	44	kp1331_211.9844	M0,ACN	None	211.98436284014528			
F1932	212.99179363250732	17.634313135999978	45	kp1331_211.9844	M0,M+H+	None	211.98436284014528			
F1933	212.99179363250732	21.434430943999978	55	kp1332_211.9844	M0,M+H+	None	211.98436284014528			
F1080	254.01803398132324	22.58054575900002	58	kp1332_211.9844	M0,ACN	None	211.98436284014528			
F1143	254.18638372421265	7.38802118299998	18	kp1333_212.1526	M0,ACN	None	212.15255823680704	1,4'-Bipiperidine-1'-carboxylic acid	(HMDB0060336$1,4'-Bipiperidine-1'-carboxylic acid)	('C11H20N2O2_212.152478', '', 1)
F1951	213.15983468294144	5.472928591999998	13	kp1333_212.1526	M0,M+H+	None	212.15255823680704	1,4'-Bipiperidine-1'-carboxylic acid	(HMDB0060336$1,4'-Bipiperidine-1'-carboxylic acid)	('C11H20N2O2_212.152478', '', 1)
F1952	213.15983468294144	17.634313135999978	45	kp1334_171.126	M0,M+H+	None	171.1259835358892	Gabapentin	(HMDB0005015$Gabapentin)	('C9H17NO2_171.125929', '', 1)
F1970	172.13323432207108	18.376167168000002	47	kp1334_171.126	M0,ACN	None	171.1259835358892	Gabapentin	(HMDB0005015$Gabapentin)	('C9H17NO2_171.125929', '', 1)
F2010	274.97524976730347	262.69983455899984	687	kp1335_273.9681	M0,M+H+	None	273.9680554861719	Ribose-1-arsenate	(HMDB0012285$Ribose-1-arsenate)	('C5H11AsO8_273.966989', '', 1)
F3884	316.0019631385803	263.08145255899984	688	kp1335_273.9681	M0,ACN	None	273.9680554861719	Ribose-1-arsenate	(HMDB0012285$Ribose-1-arsenate)	('C5H11AsO8_273.966989', '', 1)
F2142	130.12256813049316	17.634313135999978	45	kp1336_129.1153	M0,M+H+	None	129.11533799716776			
F1950	171.14920979738235	16.50924985600002	42	kp1336_129.1153	M0,ACN	None	129.11533799716776			
F2161	174.11254960298538	153.100294032	400	kp1337_173.1053	M0,M+H+	None	173.10527536222284	N-Acetylisoleucine	(HMDB0061684$N-Acetylisoleucine;HMDB0000701$Hexanoylglycine;HMDB0000747$Isovalerylalanine;HMDB0002087$Isovalerylsarcosine;HMDB0011756$N-Acetylleucine)	('C8H15NO3_173.105193', '', 1)
F2040	215.1391030550003	153.100294032	400	kp1337_173.1053	M0,ACN	None	173.10527536222284	N-Acetylisoleucine	(HMDB0061684$N-Acetylisoleucine;HMDB0000701$Hexanoylglycine;HMDB0000747$Isovalerylalanine;HMDB0002087$Isovalerylsarcosine;HMDB0011756$N-Acetylleucine)	('C8H15NO3_173.105193', '', 1)
F2208	279.1227729320526	23.696032431	61	kp1338_278.1155	M0,M+H+	None	278.11551964232274	11-Hydroxy-12-methoxydihydrokawain	(HMDB0030766$11-Hydroxy-12-methoxydihydrokawain;HMDB0033262$Solanolone;HMDB0036049$Marasmone;HMDB0036052$Isomarasmone;HMDB0036662$2beta,9xi-Dihydroxy-8-oxo-1(10),4,11(13)-germacratrien-12,6alpha-olide;HMDB0037325$Achimilic acid;HMDB0130531$6-(1,3-dihydroxy-3-methylbutyl)-7-methoxy-2H-chromen-2-one;HMDB0130533$8-hydroxy-6-(3-hydroxy-3-methylbutyl)-7-methoxy-2H-chromen-2-one;HMDB0130534$5-hydroxy-6-(3-hydroxy-3-methylbutyl)-7-methoxy-2H-chromen-2-one;HMDB0130535$6-(3,4-dihydroxy-3-methylbutyl)-7-methoxy-2H-chromen-2-one;HMDB0131686$6-[2-(2H-1,3-benzodioxol-5-yl)ethyl]-4-methoxyoxan-2-one)	('C15H18O5_278.115424', '', 1)
F7094	320.1493682861328	24.438052222999982	63	kp1338_278.1155	M0,ACN	None	278.11551964232274	11-Hydroxy-12-methoxydihydrokawain	(HMDB0030766$11-Hydroxy-12-methoxydihydrokawain;HMDB0033262$Solanolone;HMDB0036049$Marasmone;HMDB0036052$Isomarasmone;HMDB0036662$2beta,9xi-Dihydroxy-8-oxo-1(10),4,11(13)-germacratrien-12,6alpha-olide;HMDB0037325$Achimilic acid;HMDB0130531$6-(1,3-dihydroxy-3-methylbutyl)-7-methoxy-2H-chromen-2-one;HMDB0130533$8-hydroxy-6-(3-hydroxy-3-methylbutyl)-7-methoxy-2H-chromen-2-one;HMDB0130534$5-hydroxy-6-(3-hydroxy-3-methylbutyl)-7-methoxy-2H-chromen-2-one;HMDB0130535$6-(3,4-dihydroxy-3-methylbutyl)-7-methoxy-2H-chromen-2-one;HMDB0131686$6-[2-(2H-1,3-benzodioxol-5-yl)ethyl]-4-methoxyoxan-2-one)	('C15H18O5_278.115424', '', 1)
F1417	260.0442867279053	262.69983455899984	687	kp1339_218.0105	M0,ACN	None	218.01045411774464			
F2232	219.01772344112396	263.08145255899984	688	kp1339_218.0105	M0,M+H+	None	218.01045411774464			
F2036	173.09214162826538	174.95565409600022	457	kp1340_131.0583	M0,ACN	None	131.05827739784067	Trans-3-hydroxy-L-proline	(HMDB0059659$Trans-3-hydroxy-L-proline;HMDB0060460$cis-4-Hydroxy-D-proline;HMDB0061880$N-Acetyl-beta-alanine;HMDB0000725$4-Hydroxyproline;HMDB0000766$N-Acetyl-L-alanine;HMDB0000783$Propionylglycine;HMDB0001149$5-Aminolevulinic acid;HMDB0002104$L-Glutamic gamma-semialdehyde;HMDB0002113$3-Hydroxy-L-proline;HMDB0006272$5-Amino-2-oxopentanoic acid;HMDB0240251$cis-4-Hydroxyproline)	('C5H9NO3_131.058243', '', 1)
F2299	132.06551510095596	176.8875799840002	462	kp1340_131.0583	M0,M+H+	None	131.05827739784067	Trans-3-hydroxy-L-proline	(HMDB0059659$Trans-3-hydroxy-L-proline;HMDB0060460$cis-4-Hydroxy-D-proline;HMDB0061880$N-Acetyl-beta-alanine;HMDB0000725$4-Hydroxyproline;HMDB0000766$N-Acetyl-L-alanine;HMDB0000783$Propionylglycine;HMDB0001149$5-Aminolevulinic acid;HMDB0002104$L-Glutamic gamma-semialdehyde;HMDB0002113$3-Hydroxy-L-proline;HMDB0006272$5-Amino-2-oxopentanoic acid;HMDB0240251$cis-4-Hydroxyproline)	('C5H9NO3_131.058243', '', 1)
F486	197.08974307775497	166.0995413920002	434	kp1341_174.1005	M0,Na/H	None	174.10048258836764	N2-Acetylornithine	(HMDB0003357$N2-Acetylornithine;HMDB0028854$Glycylvaline;HMDB0029127$Valylglycine;HMDB0034365$L-Theanine;HMDB0094702$Gly-Norvaline;HMDB0240589$N5-Acetylornithine)	('C7H14N2O3_174.100442', '', 1)
F2306	175.1077750325203	166.0995413920002	434	kp1341_174.1005	M0,M+H+	None	174.10048258836764	N2-Acetylornithine	(HMDB0003357$N2-Acetylornithine;HMDB0028854$Glycylvaline;HMDB0029127$Valylglycine;HMDB0034365$L-Theanine;HMDB0094702$Gly-Norvaline;HMDB0240589$N5-Acetylornithine)	('C7H14N2O3_174.100442', '', 1)
F2307	175.1077750325203	174.19233	455	kp1342_146.7494	M0,M+H+	None	146.74938380760523			
F487	197.08974307775497	175.3476018400002	458	kp1342_146.7494	M0,Na/H	None	146.74938380760523			
F2487	134.08101171255112	176.1232834720002	460	kp1342_146.7494	M0,ACN	None	146.74938380760523			
F2326	282.0137553215027	244.747859328	640	kp1343_281.0065	M0,M+H+	None	281.0065340990717			
F4160	323.04041481018066	245.129087712	641	kp1343_281.0065	M0,ACN	None	281.0065340990717			
F2327	282.0137553215027	253.536752208	663	kp1344_281.0065	M0,M+H+	None	281.0065340990717			
F4161	323.04041481018066	254.2994777119998	665	kp1344_281.0065	M0,ACN	None	281.0065340990717			
F2344	132.98719692230225	148.16477817499978	387	kp1345_131.98	M0,M+H+	None	131.97995877215212			
F2132	174.013822555542	146.29717742399998	382	kp1345_131.98	M0,ACN	None	131.97995877215212			
F7258	177.02473831176758	178.054828464	465	kp1346_154.0355	M0,M+H+	None	154.03546357698582			
F6859	155.0427417755127	177.67291104	464	kp1346_154.0355	M0,Na/H	None	154.03546357698582			
F2394	221.99081230163574	175.7412495679998	459	kp1347_220.9835	M0,M+H+	None	220.983520507567			
F1548	263.0173306465149	173.8108226560002	454	kp1347_220.9835	M0,ACN	None	220.983520507567			
F2448	176.99663710594177	7.768666287	19	kp1348_175.9894	M0,M+H+	None	175.98940068432634			
F2177	218.02326619625092	7.768666287	19	kp1348_175.9894	M0,ACN	None	175.98940068432634			
F2449	176.99663710594177	13.100960607000001	33	kp1349_175.9894	M0,M+H+	None	175.98940068432634			
F2178	218.02326619625092	13.100960607000001	33	kp1349_175.9894	M0,ACN	None	175.98940068432634			
F2184	218.03371995687485	262.69983455899984	687	kp1350_175.9999	M0,ACN	None	175.9998823101217			
F2463	177.00714659690857	262.69983455899984	687	kp1350_175.9999	M0,M+H+	None	175.9998823101217			
F2305	175.1077750325203	156.5787606559998	409	kp1351_133.0738	M0,ACN	None	133.0738424057657	L-2-Amino-5-hydroxypentanoic acid	(HMDB0031658$L-2-Amino-5-hydroxypentanoic acid;HMDB0032356$N-Lactoyl ethanolamine;HMDB0039499$1,4-Dideoxy-1,4-imino-D-ribitol)	('C5H11NO3_133.073893', '', 1)
F2485	134.08101171255112	157.35242472000002	411	kp1351_133.0738	M0,M+H+	None	133.0738424057657	L-2-Amino-5-hydroxypentanoic acid	(HMDB0031658$L-2-Amino-5-hydroxypentanoic acid;HMDB0032356$N-Lactoyl ethanolamine;HMDB0039499$1,4-Dideoxy-1,4-imino-D-ribitol)	('C5H11NO3_133.073893', '', 1)
F690	199.0812611579895	181.1420490400002	473	kp1352_176.0924	M0,Na/H	None	176.09240779812828			
F2490	177.1001073718071	180.7506924319998	472	kp1352_176.0924	M0,M+H+	None	176.09240779812828			
F2517	223.16932010650635	23.696032431	61	kp1353_222.1621	M0,M+H+	None	222.1620519752199	Rishitin	(HMDB0035593$Rishitin;HMDB0036790$Kobusone;HMDB0036791$Isokobusone;HMDB0037605$(10betaH,11xi)-11-Hydroxy-13-nor-6-eremophilen-8-one;HMDB0037820$Acetaldehyde butyl phenethyl acetal;HMDB0040178$2,6-Di-tert-butyl-1,4-benzenediol)	('C14H22O2_222.16198', '', 1)
F1613	264.19588577747345	24.438052222999982	63	kp1353_222.1621	M0,ACN	None	222.1620519752199	Rishitin	(HMDB0035593$Rishitin;HMDB0036790$Kobusone;HMDB0036791$Isokobusone;HMDB0037605$(10betaH,11xi)-11-Hydroxy-13-nor-6-eremophilen-8-one;HMDB0037820$Acetaldehyde butyl phenethyl acetal;HMDB0040178$2,6-Di-tert-butyl-1,4-benzenediol)	('C14H22O2_222.16198', '', 1)
F695	199.08837965130806	184.905788352	483	kp1354_176.0991	M0,Na/H	None	176.09910044606224			
F2524	177.10637417435646	184.905788352	483	kp1354_176.0991	M0,M+H+	None	176.09910044606224			
F2578	136.0392850637436	25.20150499099998	65	kp1355_135.032	M0,M+H+	None	135.03204971501177	2-Benzoxazolol	(HMDB0032931$2-Benzoxazolol)	('C7H5NO2_135.032028', '', 1)
F2476	177.06591629981995	25.58584294300002	66	kp1355_135.032	M0,ACN	None	135.03204971501177	2-Benzoxazolol	(HMDB0032931$2-Benzoxazolol)	('C7H5NO2_135.032028', '', 1)
F2477	177.06591629981995	30.22548070300002	78	kp1356_135.032	M0,ACN	None	135.03204971501177	2-Benzoxazolol	(HMDB0032931$2-Benzoxazolol)	('C7H5NO2_135.032028', '', 1)
F2579	136.0392850637436	29.84366942299998	77	kp1356_135.032	M0,M+H+	None	135.03204971501177	2-Benzoxazolol	(HMDB0032931$2-Benzoxazolol)	('C7H5NO2_135.032028', '', 1)
F2078	216.06326961517334	184.52587951999982	482	kp1357_179.0794	M0,HCl	None	179.0793866790344	Glucosamine	(HMDB0001514$Glucosamine;HMDB0002030$Fructosamine;HMDB0030091$beta-D-Glucosamine)	('C6H13NO5_179.079373', '', 1)
F2666	180.08675667643547	185.65796012800018	485	kp1357_179.0794	M0,M+H+	None	179.0793866790344	Glucosamine	(HMDB0001514$Glucosamine;HMDB0002030$Fructosamine;HMDB0030091$beta-D-Glucosamine)	('C6H13NO5_179.079373', '', 1)
F2680	225.15987706184387	7.00542424000002	17	kp1358_224.1526	M0,M+H+	None	224.15256917452797			
F6616	266.18636322021484	7.38802118299998	18	kp1358_224.1526	M0,ACN	None	224.15256917452797			
F6617	266.18636322021484	12.72045395200002	32	kp1359_224.1526	M0,ACN	None	224.15256917452797			
F2681	225.15987706184387	12.72045395200002	32	kp1359_224.1526	M0,M+H+	None	224.15256917452797			
F6619	266.18636322021484	25.20150499099998	65	kp1360_224.1526	M0,ACN	None	224.15256917452797			
F2683	225.15987706184387	25.20150499099998	65	kp1360_224.1526	M0,M+H+	None	224.15256917452797			
F2684	225.15987706184387	85.1450226400002	222	kp1361_224.1526	M0,M+H+	None	224.15256917452797			
F6620	266.18636322021484	84.3839049589998	220	kp1361_224.1526	M0,ACN	None	224.15256917452797			
F3142	184.1696422100067	5.0804132320000015	12	kp1362_183.1624	M0,M+H+	None	183.16236883351152			
F2703	225.19619739055634	6.624769327999981	16	kp1362_183.1624	M0,ACN	None	183.16236883351152			
F1686	266.22278690338135	12.72045395200002	32	kp1363_224.1889	M0,ACN	None	224.18894118019884	Cuscohygrine	(HMDB0030290$Cuscohygrine)	('C13H24N2O_224.188863', '', 1)
F2704	225.19619739055634	12.72045395200002	32	kp1363_224.1889	M0,M+H+	None	224.18894118019884	Cuscohygrine	(HMDB0030290$Cuscohygrine)	('C13H24N2O_224.188863', '', 1)
F1687	266.22278690338135	18.757312656	48	kp1364_224.1889	M0,ACN	None	224.18894118019884	Cuscohygrine	(HMDB0030290$Cuscohygrine)	('C13H24N2O_224.188863', '', 1)
F2705	225.19619739055634	19.138889808	49	kp1364_224.1889	M0,M+H+	None	224.18894118019884	Cuscohygrine	(HMDB0030290$Cuscohygrine)	('C13H24N2O_224.188863', '', 1)
F2411	222.00508296489716	151.17777179200021	395	kp1365_179.9713	M0,ACN	None	179.9712949688131			
F2741	180.97860890626907	151.17777179200021	395	kp1365_179.9713	M0,M+H+	None	179.9712949688131			
F2412	222.00508296489716	155.03051206399982	405	kp1366_179.9713	M0,ACN	None	179.9712949688131			
F2742	180.97860890626907	154.26728691199978	403	kp1366_179.9713	M0,M+H+	None	179.9712949688131			
F2744	180.97860890626907	166.4910476959998	435	kp1367_179.9713	M0,M+H+	None	179.9712949688131			
F2413	222.00508296489716	166.4910476959998	435	kp1367_179.9713	M0,ACN	None	179.9712949688131			
F2779	181.13358348608017	5.472928591999998	13	kp1368_180.1263	M0,M+H+	None	180.1263262326414			
F2479	222.16017091274261	7.38802118299998	18	kp1368_180.1263	M0,ACN	None	180.1263262326414			
F2780	181.13358348608017	17.634313135999978	45	kp1369_139.0997	M0,M+H+	None	139.099724381738	9-Azabicyclo[3.3.1]nonan-3-one	(HMDB0029613$9-Azabicyclo[3.3.1]nonan-3-one;HMDB0034884$1,2,3,4-Tetrahydro-6-propanoylpyridine;HMDB0037818$2-Pentyloxazole;HMDB0037855$4-Butyl-2-methyloxazole;HMDB0037868$2,4-Dimethyl-5-propyloxazole;HMDB0037869$4,5-Dimethyl-2-propyloxazole;HMDB0037870$4,5-Diethyl-2-methyloxazole;HMDB0037871$4,5-Dimethyl-2-(1-methylethyl)oxazole;HMDB0038792$5-Pentyloxazole)	('C8H13NO_139.099714', '', 1)
